District,Building name,Last date of visit of the case(s),Related cases,Latitude,Longitude
Tuen Mun,"Tower 6, Hong Kong Gold Coast",24/12/2022,,22.3717971,113.9894773
Tuen Mun,Yan Oi Building,23/12/2022,,22.4029938,113.9781223
Tuen Mun,"Ting Pong House, Siu On Court",23/12/2022,,22.3892071,113.9767084
Tuen Mun,"Block 1, Richland Garden",23/12/2022,,22.3731447,113.9638802
Tuen Mun,Dorboa Building,23/12/2022,,22.4030209,113.9788541
Tuen Mun,"Block 2, Po Tin Estate",23/12/2022,,22.4106153,113.9668924
Tuen Mun,"Block 3, Po Tin Estate",23/12/2022,,22.4106153,113.9668924
Tuen Mun,"Block 5, Po Tin Estate",23/12/2022,,22.4106153,113.9668924
Tuen Mun,"Block 6, Po Tin Estate",23/12/2022,,22.4106153,113.9668924
Tuen Mun,"Block 7, Po Tin Estate",23/12/2022,,22.4106153,113.9668924
Tuen Mun,Hong Lai Garden,23/12/2022,,22.3983515,113.9749511
Tuen Mun,"Block 25, Ming Wong Garden",23/12/2022,,22.41295,113.9697354
Tuen Mun,"Tower 9, Avignon",23/12/2022,,22.37551,113.999712
Tuen Mun,"Tower 1, Palm Beach",23/12/2022,,26.7056206,-80.0364297
Tuen Mun,"Block 3, Aqua Blue",23/12/2022,,22.3733108,113.9913954
Tuen Mun,"Block 2, Seaview Garden",23/12/2022,,22.3733587,113.990994
Tuen Mun,"Block 7, Grand Pacific Heights",23/12/2022,,22.3690138,113.994791
Tuen Mun,"Block 9, Grand Pacific Heights",23/12/2022,,22.3678487,114.0135334
Tuen Mun,Pierhead Garden,23/12/2022,,22.37316,113.966456
Tuen Mun,"Block 2, Bauhinia Garden",23/12/2022,,22.3733587,113.990994
Tuen Mun,"Lok Hing Yuen, Chi Lok Fa Yuen",23/12/2022,,22.3877311,113.9797834
Tuen Mun,"Tower 6, Palm Cove",23/12/2022,,22.3803696,113.9802271
Tuen Mun,Lam Tei New Village,23/12/2022,,22.4216464,113.981979
Tuen Mun,Common Bond Building,23/12/2022,,22.4036049,113.9791611
Tuen Mun,"Pentahotel Hong Kong, Tuen Mun",23/12/2022,,22.3955839,113.9721399
Tuen Mun,"Block 2, Hong Kong Gold Coast",23/12/2022,,22.3733587,113.990994
Tuen Mun,Hip Pont Building,22/12/2022,,22.4013699,113.9776925
Tuen Mun,Wo Ping New Village,22/12/2022,,22.3960902,113.9755008
Tuen Mun,"Block 10, Glorious Garden",22/12/2022,,22.3681526,113.9953821
Tuen Mun,"Block 8, Po Tin Estate",22/12/2022,,22.4106153,113.9668924
Tuen Mun,Tuen Mun Fa Yuen,22/12/2022,,22.3890371,113.9787226
Tuen Mun,"Block B, Tak Lee Industrial Centre",22/12/2022,,22.3991341,113.9695372
Tuen Mun,"Block 7, Handsome Court",22/12/2022,,22.3690138,113.994791
Tuen Mun,Shun Shing Building,22/12/2022,,22.3955363,113.9753692
Tuen Mun,"Tower 12, The Laguna",22/12/2022,,22.3908295,113.9725126
Tuen Mun,"Block 9, Botania Villa",22/12/2022,,22.4179518,113.9857943
Tuen Mun,"Block F, Castle Peak Villas",22/12/2022,,22.3650045,114.0070105
Tuen Mun,"Block 16, Hong Kong Gold Coast",22/12/2022,,22.3670694,113.9945866
Tuen Mun,"Block 7, Hong Kong Gold Coast",22/12/2022,,22.3690138,113.994791
Wan Chai,Resiglow-Happy Valley,28/12/2022,,22.2676806,114.1850965
Wan Chai,"Tower 1, Serenade",28/12/2022,,22.2771279,114.1811264
Wan Chai,"Tower 2, Serenade",28/12/2022,,22.276022,114.1751471
Wan Chai,Shing Loong Court,28/12/2022,,22.2808935,114.1925223
Wan Chai,"Tower C, Elizabeth House",28/12/2022,,22.2810321,114.1819511
Wan Chai,Southorn Garden,28/12/2022,,22.277196,114.173143
Wan Chai,The Elegance,28/12/2022,,22.2765337,114.1926562
Wan Chai,Silvervale Mansion,28/12/2022,,22.2756995,114.1734087
Wan Chai,"Block 2, Illumination Terrace",28/12/2022,,22.2774193,114.1931206
Wan Chai,Triumph Court,28/12/2022,,22.2835575,114.1918318
Wan Chai,Senior Building,28/12/2022,,22.2771301,114.1751703
Wan Chai,Shing Wah Mansion,28/12/2022,,22.2798623,114.1819046
Wan Chai,"Lai Kit Lau, Lai Tak Tsuen",28/12/2022,,22.2793947,114.1938637
Wan Chai,"Tak Chuen Lau, Lai Tak Tsuen",28/12/2022,,22.278755,114.193597
Wan Chai,"Tsuen Wing Lau, Lai Tak Tsuen",28/12/2022,,22.2775917,114.1947926
Wan Chai,Hip Sang Building,28/12/2022,,22.2777325,114.1723139
Wan Chai,Nam Hoy Building,28/12/2022,,22.2770635,114.1766587
Wan Chai,Friendship Court,28/12/2022,,22.2697408,114.1854111
Wan Chai,Malibu Garden,28/12/2022,,22.2675172,114.1856898
Wan Chai,"Block B, Greenville Gardens",28/12/2022,,22.2709015,114.1777348
Wan Chai,J Residence,28/12/2022,,22.2762404,114.1711296
Wan Chai,"Tower 1, The Avenue",28/12/2022,,22.2753906,114.172124
Wan Chai,"Tower 2, The Avenue",28/12/2022,,22.2753906,114.172124
Wan Chai,1 Tai Hang Road,28/12/2022,,22.2722367,114.1922626
Wan Chai,Viking Villas,28/12/2022,,22.276022,114.1751471
Wan Chai,Po Ming Building,28/12/2022,,22.2784909,114.1835534
Wan Chai,The Gloucester,28/12/2022,,22.2801485,114.1795346
Wan Chai,Warrenwoods,28/12/2022,,22.2781585,114.1916113
Wan Chai,"Block 1, The Zenith",28/12/2022,,22.2746805,114.1739378
Wan Chai,"Phase 2, Shan Kwong Towers",28/12/2022,,22.2670191,114.1851781
Wan Chai,Nin Fung Mansion,28/12/2022,,22.276022,114.1751471
Wan Chai,"Block A, Kwong Sang Hong Building",28/12/2022,,22.277473,114.1776973
Wan Chai,"Block B, Kin Lee Building",28/12/2022,,22.2786135,114.1737608
Wan Chai,Opulent Building,28/12/2022,,22.2788322,114.1804185
Wan Chai,Yee On Building,28/12/2022,,22.2810475,114.1844823
Wan Chai,Yue On Mansion,28/12/2022,,22.2679385,114.185641
Wan Chai,"Block B, Elm Tree Towers",28/12/2022,,22.273644,114.1938039
Wan Chai,Yue King Building,28/12/2022,,22.2767805,114.1808096
Wan Chai,Grandview Tower,28/12/2022,,22.272788,114.174132
Wan Chai,Keswick Court,28/12/2022,,22.2786861,114.1863714
Wan Chai,Mandarin Villa,28/12/2022,,22.272109,114.176815
Wan Chai,Cheong Shing Mansion,28/12/2022,,22.2855136,114.1926562
Wan Chai,"Tower 2, Starcrest",28/12/2022,,22.2763162,114.167744
Wan Chai,Moonstar Court,28/12/2022,,22.2761649,114.1684939
Wan Chai,Starlight Garden,28/12/2022,,22.2761222,114.1681322
Wan Chai,Chun Fai Building,28/12/2022,,22.276178,114.1727091
Wan Chai,King Cheung Mansion,28/12/2022,,22.2688548,114.1854483
Wan Chai,Tonnochy Towers,28/12/2022,,22.2790464,114.1771209
Wan Chai,"Block D, Evergreen Villa",28/12/2022,,22.265916,114.182265
Wan Chai,"Tower 1, Park Towers",28/12/2022,,22.276022,114.1751471
Wan Chai,Butler Towers,28/12/2022,,22.2697766,114.1958375
Wan Chai,Happy Villa,28/12/2022,,22.2655536,114.1884889
Wan Chai,Lok Ku House,28/12/2022,,22.278563,114.172753
Wan Chai,Broadview Villa,28/12/2022,,22.2700956,114.187318
Wan Chai,Lucky House,28/12/2022,,22.2766782,114.1763778
Wan Chai,Broadville,28/12/2022,,22.2738979,114.1851573
Wan Chai,"Block A, Villa Rocha",28/12/2022,,22.277148,114.177577
Wan Chai,"Block B, Villa Rocha",28/12/2022,,22.277148,114.177577
Wan Chai,Lok Sing Centre,28/12/2022,,22.2797079,114.1868973
Wan Chai,"Block A, Villa Lotto",28/12/2022,,22.270577,114.186942
Wan Chai,Yuk Sau Mansion,28/12/2022,,22.2685918,114.1848354
Wan Chai,"Block A, Beverly Hill",28/12/2022,,22.2762468,114.1825781
Wan Chai,"Block B, Beverly Hill",28/12/2022,,22.2762468,114.1825781
Wan Chai,"Block D, Beverly Hill",28/12/2022,,22.2762468,114.1825781
Wan Chai,"Block F, Beverly Hill",28/12/2022,,22.2762468,114.1825781
Wan Chai,"Block J, Beverly Hill",28/12/2022,,22.2762468,114.1825781
Wan Chai,"Block A, Wing Tak Mansion",28/12/2022,,22.2780867,114.1808328
Wan Chai,"Block B, Wing Tak Mansion",28/12/2022,,22.2780867,114.1808328
Wan Chai,Thai Kong Building,28/12/2022,,22.2796145,114.1826477
Wan Chai,Marco Polo Mansion,28/12/2022,,22.2827074,114.1858648
Wan Chai,Hoi Deen Court,28/12/2022,,22.2818513,114.1836695
Wan Chai,Hoi Tao Building,28/12/2022,,22.2867268,114.1906353
Wan Chai,"Tower 5, The Legend At Jardine's Lookout",28/12/2022,,22.2745197,114.1947075
Wan Chai,Monticello,28/12/2022,,22.2746364,114.1682977
Wan Chai,Giok San Building,28/12/2022,,22.2791063,114.1822762
Wan Chai,Jade House,28/12/2022,,22.2775699,114.1750077
Wan Chai,"Block C, Villa Monte Rosa",28/12/2022,,22.265933,114.183863
Wan Chai,Pearl City Mansion,28/12/2022,,22.2810532,114.1858291
Wan Chai,"Block 1, Swiss Towers",28/12/2022,,22.2734416,114.1922514
Wan Chai,Hundred City Centre,28/12/2022,,22.2755622,114.1717682
Wan Chai,Royal Court,28/12/2022,,22.2751784,114.16811
Wan Chai,Fook Wo Building,28/12/2022,,22.276052,114.1739184
Wan Chai,Fook Gay Mansion,28/12/2022,,22.2795331,114.1796285
Wan Chai,Leigyinn Building,28/12/2022,,22.2772983,114.1844823
Wan Chai,Lap Tak Building,28/12/2022,,22.2785393,114.174921
Wan Chai,Bamboo Grove,28/12/2022,,22.2727785,114.1726717
Wan Chai,Jolly Villa,28/12/2022,,22.2773207,114.1923306
Wan Chai,Green Lane Hall,28/12/2022,,22.2633753,114.1877954
Wan Chai,"Block 1, Victoria Centre",28/12/2022,,22.287443,114.1901309
Wan Chai,"Block 2, Victoria Centre",28/12/2022,,22.287443,114.1901309
Wan Chai,The Consonance,28/12/2022,,22.2861992,114.1919712
Wan Chai,10 Min Fat Street,28/12/2022,,22.2688,114.1865075
Wan Chai,"Tower 2, Jupiter Terrace",28/12/2022,,22.2865223,114.1922015
Wan Chai,Chee On Building,28/12/2022,,22.2810908,114.1847609
Wan Chai,Ihome Centre,28/12/2022,,22.2794049,114.1792742
Wan Chai,Mayland Court,28/12/2022,,22.2793827,114.188546
Wan Chai,"Block A, Greenside Villa",28/12/2022,,22.2649598,114.1894603
Wan Chai,"Block B, Greenside Villa",28/12/2022,,22.2645402,114.1898135
Wan Chai,Trillion Court,28/12/2022,,22.2818197,114.1926775
Wan Chai,8 Shiu Fai Terrace,28/12/2022,,22.2721772,114.1762186
Wan Chai,Ying King Building,28/12/2022,,22.2769168,114.1755387
Wan Chai,Great George Building,28/12/2022,,22.2805074,114.1858336
Wan Chai,Wah Ying Building,28/12/2022,,22.2790965,114.1884194
Wan Chai,The Oakhill,28/12/2022,,22.2764108,114.1768146
Wan Chai,Renaissance Harbour View Hotel,28/12/2022,,22.2814527,114.1738372
Wan Chai,Horseshoe Tower,28/12/2022,,22.2685566,114.1871808
Wan Chai,"Caroline Height, 1 Link Road",28/12/2022,,22.2757585,114.1855218
Wan Chai,"Block A, San Francisco Towers",28/12/2022,,22.270129,114.1862447
Wan Chai,Kam Yuk Mansion,28/12/2022,,22.2684887,114.1856298
Wan Chai,Kam Tao Building,28/12/2022,,22.2867373,114.1909836
Wan Chai,"Block A, Dragon Court",28/12/2022,,22.2814808,114.1930742
Wan Chai,"Block B, Dragon Court",28/12/2022,,22.2814808,114.1930742
Wan Chai,Wealthy Mansion,28/12/2022,,22.2758345,114.1711539
Wan Chai,Villa D' Arte,28/12/2022,,22.2780218,114.193397
Wan Chai,Ventris Place,28/12/2022,,22.2713519,114.1856528
Wan Chai,Fly Dragon Terrace,28/12/2022,,22.2836069,114.1935614
Wan Chai,Grand Hyatt Hong Kong,28/12/2022,,22.2814073,114.1721379
Wan Chai,Rosedale Hotel Hong Kong,28/12/2022,,22.2791667,114.1883333
Wan Chai,Holiday Inn Express Causeway Bay Hong Kong,28/12/2022,,22.2776972,114.1818118
Wan Chai,344-346 Lockhart Road,28/12/2022,,22.2789574,114.1787929
Wan Chai,Le Village,28/12/2022,,22.2684761,114.1862018
Wan Chai,"Block 4, Phoenix Court",28/12/2022,,22.2738818,114.173048
Wan Chai,Hung Yip Building,28/12/2022,,22.2781177,114.1792806
Wan Chai,Lai Yuen Apartment,28/12/2022,,22.2700101,114.1919597
Wan Chai,Dragon Heart Court,28/12/2022,,22.2812442,114.1924992
Wan Chai,"Block 1, Ronsdale Garden",28/12/2022,,22.276022,114.1751471
Wan Chai,"Block 2, Ronsdale Garden",28/12/2022,,22.2747388,114.195884
Wan Chai,Yoo Residence,27/12/2022,,22.2788912,114.188807
Wan Chai,York Place,27/12/2022,,22.2768622,114.1703745
Wan Chai,Belle House,27/12/2022,,22.285923,114.1906127
Wan Chai,Dragon Pride,27/12/2022,,22.283039,114.1935724
Wan Chai,Kiu Hing Mansion,27/12/2022,,22.28276,114.1927027
Wan Chai,"Block 1, Illumination Terrace",27/12/2022,,22.2775651,114.1927491
Wan Chai,Chuen Fung Building,27/12/2022,,22.2771076,114.1758669
Wan Chai,Caroline Garden,27/12/2022,,22.2756651,114.1858026
Wan Chai,Nam Wing Building,27/12/2022,,22.2685807,114.186549
Wan Chai,South Pacific Hotel,27/12/2022,,22.2773879,114.1803271
Wan Chai,Everwin Mansion,27/12/2022,,22.2769923,114.1700094
Wan Chai,Beverly Court,27/12/2022,,22.2726034,114.17631
Wan Chai,Caine Mansion,27/12/2022,,22.2793413,114.179954
Wan Chai,"Tower 5, The Avenue",27/12/2022,,22.2753906,114.172124
Wan Chai,Cathay Lodge,27/12/2022,,22.2766387,114.1759501
Wan Chai,City Centre Building,27/12/2022,,22.2791261,114.1769325
Wan Chai,On Hing Mansion,27/12/2022,,22.275539,114.1712922
Wan Chai,Wang Fat Building,27/12/2022,,22.278812,114.1788858
Wan Chai,Fu Yuen,27/12/2022,,22.2757285,114.1743807
Wan Chai,"Block 3, The Zenith",27/12/2022,,22.2746805,114.1739378
Wan Chai,San Ho Building,27/12/2022,,22.2857068,114.1921221
Wan Chai,Grand Deco Tower,27/12/2022,,22.2768816,114.1935264
Wan Chai,"Block A, Kin Lee Building",27/12/2022,,22.2786135,114.1737608
Wan Chai,Woodland Heights,27/12/2022,,22.2629212,114.1849471
Wan Chai,Eastman Court,27/12/2022,,22.2780723,114.1757838
Wan Chai,Smiley Court,27/12/2022,,22.276022,114.1751471
Wan Chai,Oi Kwan Court,27/12/2022,,22.2760095,114.179659
Wan Chai,Brilliant Court,27/12/2022,,22.2737628,114.1746822
Wan Chai,1A Sing Woo Crescent,27/12/2022,,22.2673065,114.1876403
Wan Chai,Sun Kai Mansion,27/12/2022,,22.2774006,114.1705486
Wan Chai,Morengo Court,27/12/2022,,22.2755416,114.1933187
Wan Chai,Ming Hing Building,27/12/2022,,22.2760605,114.172964
Wan Chai,Sing Kong Building,27/12/2022,,22.2786616,114.1758532
Wan Chai,23 King Kwong Street,27/12/2022,,22.2687821,114.1847709
Wan Chai,Highcliff,27/12/2022,,22.2649085,114.1841115
Wan Chai,Merlin Garden,27/12/2022,,22.276022,114.1751471
Wan Chai,"Tower 2, Park Towers",27/12/2022,,22.28243,114.191512
Wan Chai,Wing Wah Building,27/12/2022,,22.2855007,114.1917508
Wan Chai,Yuk Sing Building,27/12/2022,,22.268594,114.1859472
Wan Chai,"Block G, Beverly Hill",27/12/2022,,22.2762468,114.1825781
Wan Chai,Wing Way Court,27/12/2022,,22.2738255,114.171971
Wan Chai,Hoi Sun Building,27/12/2022,,22.2859729,114.1923816
Wan Chai,Grand Seaview Heights,27/12/2022,,22.2834327,114.1921686
Wan Chai,Hyde Centre,27/12/2022,,22.2802657,114.1798612
Wan Chai,"Block B, Causeway Centre",27/12/2022,,22.2802997,114.1762931
Wan Chai,The Harbourview,27/12/2022,,22.280174,114.171111
Wan Chai,"Block A, Hay Wah Building",27/12/2022,,22.277807,114.171241
Wan Chai,"Block D, Paterson Building",27/12/2022,,22.2809264,114.1852737
Wan Chai,"Tower 2, The Leighton Hill",27/12/2022,,22.275536,114.183745
Wan Chai,"Block 3, Victoria Centre",27/12/2022,,22.287443,114.1901309
Wan Chai,The Hemispheres,27/12/2022,,22.2859386,114.1911419
Wan Chai,"Block B, Viking Garden",27/12/2022,,22.2837935,114.1913531
Wan Chai,Hamilton Mansion,27/12/2022,,22.2818047,114.1855775
Wan Chai,Luen Sen Building,27/12/2022,,22.277482,114.173968
Wan Chai,Ying Lee Building,27/12/2022,,22.276022,114.1751471
Wan Chai,Vienna Mansion,27/12/2022,,22.2818608,114.1848538
Wan Chai,Manrich Court,27/12/2022,,22.2757579,114.1687051
Wan Chai,Blue Pool Court,27/12/2022,,22.2659968,114.188293
Wan Chai,37 Blue Pool Road,27/12/2022,,22.2681519,114.1876576
Wan Chai,"Tower 2, Broom Garden",27/12/2022,,22.2641318,114.1887782
Wan Chai,"Tower 2, Sherwood Court",27/12/2022,,22.2674013,114.1865987
Wan Chai,Fine Mansion,27/12/2022,,22.2676309,114.1845567
Wan Chai,Henning House,27/12/2022,,22.2791597,114.1801118
Wan Chai,Hennessy Apartments,27/12/2022,,22.2797994,114.1829961
Wan Chai,Hin Wah Building,27/12/2022,,22.2793901,114.1818877
Wan Chai,"Block B, San Francisco Towers",27/12/2022,,22.270129,114.1862447
Wan Chai,The Jolly House,27/12/2022,,22.2796323,114.1925941
Wan Chai,Golden Court,27/12/2022,,22.2833639,114.1919131
Wan Chai,Golden Dragon Building,27/12/2022,,22.2792641,114.1826101
Wan Chai,Ngan Tao Building,27/12/2022,,22.2865969,114.1908056
Wan Chai,Aurora,27/12/2022,,22.2785363,114.192475
Wan Chai,Kam Tak Mansion,27/12/2022,,22.2765124,114.1697479
Wan Chai,Broadview Mansion,27/12/2022,,22.2715832,114.1849235
Wan Chai,Ascot Mansion,27/12/2022,,22.2799429,114.1807
Wan Chai,Hong Kong Mansion,27/12/2022,,22.2860685,114.1913795
Wan Chai,"Block A, Lockhart House",27/12/2022,,22.2802334,114.1814867
Wan Chai,Lockhart House,27/12/2022,,22.2802334,114.1814867
Wan Chai,Gold Ning Mansion,27/12/2022,,22.2738628,114.1931439
Wan Chai,Phoenix Apartments,27/12/2022,,22.2783159,114.1841107
Wan Chai,Hung On Building,27/12/2022,,22.2824007,114.1923543
Wan Chai,Hung Fook Mansion,27/12/2022,,22.2790733,114.1791645
Wan Chai,Dragon Garden,27/12/2022,,22.2751284,114.1942538
Wan Chai,Yan Wo Yuet Building,26/12/2022,,22.2792596,114.1815795
Wan Chai,"Tower A, Elizabeth House",26/12/2022,,22.2810321,114.1819511
Wan Chai,"Tower B, Elizabeth House",26/12/2022,,22.2810321,114.1819511
Wan Chai,Wai Lun Mansion,26/12/2022,,22.2773301,114.1714083
Wan Chai,Top View Mansion,26/12/2022,,22.2787438,114.1809509
Wan Chai,Silverwood,26/12/2022,,22.2759812,114.1855216
Wan Chai,Caroline Hill Court,26/12/2022,,22.2775785,114.1865207
Wan Chai,Way Man Court,26/12/2022,,22.2678342,114.1854017
Wan Chai,Yau Kwong Building,26/12/2022,,22.2789988,114.1808434
Wan Chai,H. & S. Building,26/12/2022,,22.2775897,114.1837392
Wan Chai,"Block 5, Cavendish Heights",26/12/2022,,22.2706018,114.1929614
Wan Chai,"Block 6, Cavendish Heights",26/12/2022,,22.2706018,114.1929614
Wan Chai,"Tower 3, The Avenue",26/12/2022,,22.2753906,114.172124
Wan Chai,Cathay Mansion,26/12/2022,,22.2791796,114.1880678
Wan Chai,Bowrington Building,26/12/2022,,22.2786907,114.1807841
Wan Chai,Haven Court,26/12/2022,,22.2781849,114.186676
Wan Chai,Kingstown Mansion,26/12/2022,,22.2796989,114.1785143
Wan Chai,Majestic Court,26/12/2022,,22.267548,114.185854
Wan Chai,Tak Fat Building,26/12/2022,,22.2790151,114.1826587
Wan Chai,Hang Tak Building,26/12/2022,,22.2758535,114.1682818
Wan Chai,Horace Court,26/12/2022,,22.2686508,114.1844594
Wan Chai,Cheerful Court,26/12/2022,,22.2682244,114.1868741
Wan Chai,"Block 1, Flora Garden",26/12/2022,,22.2729905,114.1942765
Wan Chai,"Block 3, Flora Garden",26/12/2022,,22.2729905,114.1942765
Wan Chai,Sing Kung Lau,26/12/2022,,22.284443,114.1918435
Wan Chai,King Sing Mansion,26/12/2022,,22.2775269,114.1781171
Wan Chai,Convention Plaza Apartments,26/12/2022,,22.2807473,114.1720816
Wan Chai,Lok Moon Mansion,26/12/2022,,22.2768205,114.1686912
Wan Chai,"Block D, Villa Lotto",26/12/2022,,22.270577,114.186942
Wan Chai,"Block C, Beverly Hill",26/12/2022,,22.2762468,114.1825781
Wan Chai,Tai Wah Building,26/12/2022,,22.2783675,114.1765868
Wan Chai,Overseas Building,26/12/2022,,22.279453,114.1807668
Wan Chai,87 Wan Chai Road,26/12/2022,,22.2765145,114.1749961
Wan Chai,"Block B, Hay Wah Building",26/12/2022,,22.277807,114.171241
Wan Chai,"Block B, Villa Monte Rosa",26/12/2022,,22.265933,114.183863
Wan Chai,"Block E, Villa Monte Rosa",26/12/2022,,22.265933,114.183863
Wan Chai,Amber Garden,26/12/2022,,22.2645655,114.1884063
Wan Chai,"Block B, 111 Mount Butler Road",26/12/2022,,22.2719245,114.1958776
Wan Chai,"Block F, 111 Mount Butler Road",26/12/2022,,22.2719245,114.1958776
Wan Chai,Pak Shing Building,26/12/2022,,22.2817398,114.1921221
Wan Chai,"Block C, Bellevue Court",26/12/2022,,22.2762468,114.1825781
Wan Chai,Bellevue Heights,26/12/2022,,22.2733778,114.193452
Wan Chai,"Tower 1, The Leighton Hill",26/12/2022,,22.2758561,114.1843662
Wan Chai,"Tower 8, The Leighton Hill",26/12/2022,,22.275536,114.183745
Wan Chai,Victoria Court,26/12/2022,,22.2844,114.191286
Wan Chai,"Block A, Viking Garden",26/12/2022,,22.2837935,114.1913531
Wan Chai,Miami Mansion,26/12/2022,,22.2824523,114.1853802
Wan Chai,Choi Ngar Yuen,26/12/2022,,22.269223,114.1838553
Wan Chai,Johnston Building,26/12/2022,,22.2764351,114.1736961
Wan Chai,Welcome Mansion,26/12/2022,,22.2821475,114.1851092
Wan Chai,Wah Tao Building,26/12/2022,,22.276022,114.1751471
Wan Chai,Lily Court,26/12/2022,,22.2793354,114.1927245
Wan Chai,Celeste Court,26/12/2022,,22.2675962,114.1831137
Wan Chai,Fontana Gardens,26/12/2022,,22.2778886,114.1903473
Wan Chai,Morrison Building,26/12/2022,,22.2772305,114.1799308
Wan Chai,Kam Fook Mansion,26/12/2022,,22.2786639,114.1740547
Wan Chai,Aurizon,26/12/2022,,22.2718291,114.1935788
Wan Chai,"Block C, Dragon Court",26/12/2022,,22.2814808,114.1930742
Wan Chai,Dragon View,26/12/2022,,22.2810865,114.1927786
Wan Chai,Arts Mansion,26/12/2022,,22.2705548,114.1852254
Wan Chai,Hong Kong Building,26/12/2022,,22.2783458,114.1729874
Wan Chai,458 Lockhart Road,26/12/2022,,22.280027,114.1817869
Wan Chai,The Morrison,26/12/2022,,22.2777651,114.1794431
Wan Chai,Gold King Mansion,26/12/2022,,22.2740735,114.1931903
Wan Chai,Lily Mansion,26/12/2022,,22.2779215,114.172221
Wan Chai,"Tower 1, Dragon Centre",26/12/2022,,22.276022,114.1751471
Wan Chai,Capital Building,25/12/2022,,22.2784245,114.1741485
Wan Chai,"Block B, Kingston Building",25/12/2022,,22.2814436,114.1856102
Wan Chai,Yien Man Building,25/12/2022,,22.2757468,114.1743381
Wan Chai,Paul Yee Mansion,25/12/2022,,22.279669,114.1792574
Wan Chai,Kiu Hong Mansion,25/12/2022,,22.2784331,114.1799076
Wan Chai,Siu Fung Building,25/12/2022,,22.2782514,114.179954
Wan Chai,Kung On Mansion,25/12/2022,,22.2863165,114.1926794
Wan Chai,Victoria Mansion,25/12/2022,,22.2855408,114.1912397
Wan Chai,Newman House,25/12/2022,,22.2769227,114.1709262
Wan Chai,Lee Cheong Building,25/12/2022,,22.277928,114.1784794
Wan Chai,Kai Ming Building,25/12/2022,,22.27847,114.1793967
Wan Chai,Cleveland Mansion,25/12/2022,,22.2820132,114.1855246
Wan Chai,6 Purves Road,25/12/2022,,22.2680784,114.1922814
Wan Chai,Hiap Teck Building,25/12/2022,,22.2696635,114.1847261
Wan Chai,Claymore Lodge,25/12/2022,,22.2682437,114.1855389
Wan Chai,"Block A, Greenville Gardens",25/12/2022,,22.2709015,114.1777348
Wan Chai,Clarke Mansion,25/12/2022,,22.2819455,114.1859962
Wan Chai,Kelly House,25/12/2022,,22.2765895,114.1701434
Wan Chai,150 Kennedy Road,25/12/2022,,22.2731887,114.1756717
Wan Chai,Kenny Court,25/12/2022,,22.2730852,114.1744018
Wan Chai,Trafalgar Court,25/12/2022,,22.2771119,114.1912876
Wan Chai,Tai Kwun Mansion,25/12/2022,,22.2799463,114.1815099
Wan Chai,Envoy Garden,25/12/2022,,22.2645852,114.1886041
Wan Chai,Regal Hongkong Hotel,25/12/2022,,22.279153,114.186825
Wan Chai,Po Foo Building,25/12/2022,,22.2788769,114.1833919
Wan Chai,Po Hon Building,25/12/2022,,22.2806573,114.1825316
Wan Chai,Po Wah Court,25/12/2022,,22.268328,114.1848761
Wan Chai,The Zenith,25/12/2022,,22.2746805,114.1739378
Wan Chai,Shan Kwong Court,25/12/2022,,22.2667658,114.1853415
Wan Chai,Village Tower,25/12/2022,,22.2686027,114.1837879
Wan Chai,Kwong On Building,25/12/2022,,22.279808,114.1850164
Wan Chai,Kwong Wing House,25/12/2022,,22.2790095,114.1776318
Wan Chai,Diamond Building,25/12/2022,,22.2781791,114.1795825
Wan Chai,9 Sing Woo Road,25/12/2022,,22.2697529,114.1851096
