Company Name,Company Address,District,Telephone Number,Latitude,Longitude
WING LING DISPENSARY( 永寧西藥房 ),"G/F, NO. 18 YI CHUN STREET,SAI KUNG,NT",SAI KUNG,27923677,22.3815234,114.271252
WING LUNG DISPENSARY LIMITED( 永隆藥房有限公司 ),"SHOP A1, G/F, SIU HING BUILDING, 230-236 TEMPLE STREET,JORDAN,KLN",JORDAN,36116036,22.3055413,114.1698692
WING SHING DISPENSARY O/B LUNG SHING PLAZA LIMITED( 永盛中西大藥房 ),"GROUND FLOOR, NO. 62 SAI YEUNG CHOI STREET SOUTH,MONG KOK,KLN",MONG KOK,27788911,22.3186048,114.170253
WING WAH DISPENSARY( 榮華中西葯房 ),"FLAT G14, G/F, SITE 11, WHAMPOA GARDEN, HUNG HOM,KLN",HUNG HOM,23561103,22.30622,114.18449
WING WAH DISPENSARY O/B WING WAH DISPENSARY (GRANDIOSE) LIMITED( 榮華參茸中西藥房 ),"SHOP G64-66, G/F, POPCORN, 9 TONG CHUN STREET,TSEUNG KWAN O,NT",TSEUNG KWAN O,27521226,22.307805,114.2595478
WING WAH DISPENSARY O/B WING WAH DISPENSARY (HAU TAK) LIMITED( 榮華參茸中西藥房 ),"FLAT E035-036, G/F, EAST WING OF TKO GATEWAY, HAU TAK ESTATE, TSEUNG KWAN O,NT",TSEUNG KWAN O,26233111,22.3089111,114.2635572
WING WAH DISPENSARY O/B WING WAH DISPENSARY (NGAU TAU KOK) LIMITED( 榮華中西藥房 ),"SHOP NO. 3, UPPER NGAU TAU KOK ESTATE SHOPPING CENTRE, UPPER NGAU TAU KOK ESTATE,NGAU TAU KOK,KLN",NGAU TAU KOK,23102308,22.3201935,114.2159697
WING WAH DISPENSARY O/B WING WAH DISPENSARY (SHATIN) LIMITED( 榮華參茸中西藥房 ),"NOS. G35-36, G/F, FORTUNE CITY ONE, CITY ONE SHATIN, SHATIN,NT",SHATIN,26470883,22.3861716,114.2036629
WING WAH DISPENSARY O/B WING WAH DISPENSARY (SHEK YAM) LIMITED( 榮華參茸中西藥房 ),"G/F, KWAI FAT BUILDING, 98-100 SHEK YAM ROAD,KWAI CHUNG,NT",KWAI CHUNG,24252328,22.3700567,114.1394067
WING WAH DISPENSARY O/B WING WAH DISPENSARY (SHEK YAM) LIMITED( 榮華參茸中西藥房 ),"ROOM 106-107, 1/F, LEI YUE MUN PLAZA, YAU TONG,KLN",YAU TONG,23490938,22.2964793,114.2396858
WING WAH DISPENSARY O/B WING WAH DISPENSARY GROUP LIMITED( 榮華參茸中西藥房 ),"G/F, CHEUNG TAK MANSION, 26 TSO KUNG SQUARE,TSUEN WAN,NT",TSUEN WAN,27411244,22.3735955,114.1118389
WING WAH DISPENSARY O/B WING WAH GROUP DISPENSARY LIMITED( 榮華參茸中西藥房 ),"SHOP NO. 103, 1/F, TKO SPOT, SHEUNG TAK ESTATE, TSEUNG KWAN O,NT",TSEUNG KWAN O,21784666,22.3110182,114.2588317
WING WAH DISPENSARY O/B WING WAH MEDICINE (BANYAN) LIMITED( 榮華參茸中西藥房 ),"FLAT 43-44, 2/F, THE PACIFICA MALL, 9 SHAM SHING ROAD,LAI CHI KOK,KLN",LAI CHI KOK,36950217,22.3341562,114.1496735
WING WAH DISPENSARY O/B WING WAH MEDICINE (NT) LIMITED( 榮華參茸中西藥房 ),"SHOP NO. R118, G/F, BUTTERFLY PLAZA, BUTTERFLY ESTATE, TUEN MUN,NT",TUEN MUN,22780071,22.374824,113.963456
WING WAH DISPENSARY O/B WING WAH MEDICINE GROUP LIMITED( 榮華參茸中西葯房 ),"SHOP 213B, 2/F, TIN CHAK SHOPPING CENTRE, TIN SHUI WAI,NT",TIN SHUI WAI,24863778,22.4683451,113.9986694
WING WAH DRUG STORE O/B WING WAH GROUP DISPENSARY LIMITED( 榮華藥坊 ),"111-112, 1/F, YAU LAI SHOPPING CENTRE, YAU LAI ESTATE, YAU TONG,KLN",YAU TONG,27116610,22.2983917,114.2372842
"WING WAH FARMACIA O/B WING WAH FARMACIA (HONG KONG) CO., LIMITED( 榮華藥房 )","SHOP G102, G/F, CENTRAL HEIGHTS, NO. 9 TONG TAK STREET,TSEUNG KWAN O,NT",TSEUNG KWAN O,21559638,22.3079912,114.2558893
WING WAH PRESTIGE O/B PANGAEA INDUSTRY GROUP LIMITED( 未有登記中文名稱 ),"SHOP A226, YOHO MALL II, 8 LONG YAT ROAD,YUEN LONG,NT",YUEN LONG,34685171,22.445713,114.0353169
WING WAH PRESTIGE O/B PRESTIGE COMMUNITY PHARMACY LIMITED( 明尚 ),"SHOP NO. L2-75, LEVEL 2, V WALK, SHAM MONG ROAD,SHAM SHUI PO,KLN",SHAM SHUI PO,29820968,22.3270845,114.1543942
WIU CHUN DISPENSARY O/B HUNG CHEUNG INDUSTRIAL LIMITED( 回春藥房 ),"NO. 105 SAN FUNG AVENUE,SHEUNG SHUI,NT",SHEUNG SHUI,26392053,22.503508,114.126892
WO FUNG DISPENSARY LIMITED( 和豐藥房有限公司 ),"SHOP B, G/F, LOK FUNG BUILDING, 51 WO FUNG STREET,FANLING,NT",FANLING,28863771,22.4992252,114.1428555
WO SHUN TONG PHARMACY LIMITED( 和順堂中西藥房有限公司 ),"FLAT 505, CHOI TAK SHOPPING CENTRE, CHOI TAK ESTATE, NGAU TAU KOK,KLN",NGAU TAU KOK,23231123,22.32948,114.2127
WONDER DISPENSARY LTD( 榮泰大藥房有限公司 ),"G/F, 8-8A TSEUK LUK STREET,SAN PO KONG,KLN",SAN PO KONG,23214493,22.3365591,114.1951909
WONDERFUL (HONG KONG) DISPENSARY O/B PROFIT LIMITED( 萬事達(香港)藥房 ),"SHOP 17, G/F, YIP CHEONG BUILDING, 451 QUEEN'S ROAD WEST,SHEK TONG TSUI,HK",SHEK TONG TSUI,25468770,22.286432,114.1350946
WONDERFUL DISPENSARY( 萬事達西葯房 ),"SHOP N74B, MOUNT STERLING MALL, MEI FOO,KLN",MEI FOO,23702200,22.3381805,114.1385739
WONDERFUL DISPENSARY LIMITED( 威峯大藥房有限公司 ),"ROOM C1, G/F, WELLCOME MANSION, 233-239 CHEUNG SHA WAN ROAD, 38J & 38K KWEILIN STREET,SHAM SHUI PO,KLN",SHAM SHUI PO,23865586,22.3307571,114.161887
WONDERFUL PHARMACY O/B BILLION YIELD INTERNATIONAL INVESTMENT LIMITED( 千島藥房 ),"G/F, SHOP E AND COCKLOFT K & L, WAI LEE BUILDING, 997 KING'S ROAD,QUARRY BAY,HK",QUARRY BAY,29679279,22.285148,114.2120905
WOODS PHARMACY (KORNHILL PLAZA) O/B BEST CENTURY INC LIMITED( 活士西藥房(康怡廣場) ),"SHOP S21-S22, 2/F, KORNHILL PLAZA, 1 KORNHILL ROAD,QUARRY BAY,HK",QUARRY BAY,61706472,22.284621,114.2164327
WOODS PHARMACY O/B OCEAN LOYAL LIMITED( 活士西藥房 ),"SHOP 2240-41, LEVEL 2, MOSTOWN, MA ON SHAN,NT",MA ON SHAN,25808877,22.4241633,114.2314688
WORTHY DISPENSARY O/B HEAVEN STAR LIMITED( 森永大藥房 ),"FLAT 2E, G/F, FUNG SHING BUILDING, 168 CONNAUGHT ROAD WEST,SAI YING PUN,HK",SAI YING PUN,27838866,22.2878588,114.1384757
WUI KONG PHARMACY O/B OCEAN SIGHT LIMITED( 匯港大藥房 ),"FLAT 8 (260), G/F, KWONG FAT BUILDING, 260-276 SHA TSUI ROAD,TSUEN WAN,NT",TSUEN WAN,26148099,22.3697529,114.1162982
YAN CHAK PHARMACY LIMITED( 恩澤中西大藥房有限公司 ),"SHOP P10, SHEK MUN SHOPPING CENTRE, SHEK MUN ESTATE, SHATIN,NT",SHATIN,23853398,22.38749,114.208544
YAN CHEONG DISPENSARY O/B SANING LIMITED( 仁昌藥房 ),"G/F & M/F, 25 SAI TAI STREET,YUEN LONG,NT",YUEN LONG,24796178,22.4458498,114.0295228
YAN FOOK DISPENSARY( 仁福中西葯房 ),"G/F, ON NING BUILDING, 57 MUT WAH STREET,KWUN TONG,KLN",KWUN TONG,23435188,22.3153657,114.2254201
YAN HONG DISPENSARY LIMITED( 仁康中西藥房(香港)有限公司 ),"SHOP NO. UG80-81, UG/F, METRO CITY PHASE II, 8 YAN KING ROAD,TSEUNG KWAN O,NT",TSEUNG KWAN O,21410328,22.3231863,114.2577924
YAN HONG DISPENSARY O/B COUNTRY VAST LIMITED( 仁康藥房 ),"FLAT 107, 1/F, THE LANE, 15 PUI SHING ROAD,HANG HAU,NT",HANG HAU,21410168,22.315672,114.2648059
YAN OI TONG CHENG TING KONG CHARITY DRUG CENTRE O/B YAN OI TONG LIMITED( 仁愛堂鄭丁港善心藥物中心 ),"ROOM 13, G/F                                               , YAN OI TONG MRS SHIRLEY W.K. SIU MEDICAL CENTRE, YAN OI TONG JOCKEY CLUB COMMUNITY & SPORTS CENTRE, 18 KAI MAN PATH,TUEN MUN,NT",TUEN MUN,26557763,22.3965437,113.976043
YAN ON DISPENSARY COMPANY LIMITED( 仁安大藥房有限公司 ),"NO. 211, HENG ON COMMERCIAL CENTRE, HENG ON ESTATE, MA ON SHAN,NT",MA ON SHAN,26420313,22.4164585,114.2280913
YAN ON DISPENSARY O/B TAK HONG LIMITED( 仁安大藥房 ),"G/F, ON MAY MANSION, 597 SHANGHAI STREET,MONG KOK,KLN",MONG KOK,3188 1293,22.3188469,114.1680178
YAN ON DISPENSARY O/B YAN SANG HONG KONG LIMITED( 仁安大藥房 ),"G/F & COCKLOFT, YEE SHUEN MANSION, 50 TAI WAI ROAD,TAI WAI,NT",TAI WAI,35831988,22.3750013,114.1779735
YAN TAK PHARMACY O/B MIGO HONG KONG GROUP LIMITED( 仁德大藥房 ),"G/F, 60 ELECTRIC ROAD,TIN HAU,HK",TIN HAU,28873816,22.2837856,114.1919075
YAN WOO PHARMACY O/B PERFECT LEADER CORPORATION LIMITED( 仁和中西大藥房 ),"SHOP B, G/F, HUNG ON BUILDING, 2-4A KING'S ROAD,TIN HAU,HK",TIN HAU,25126733,22.2824007,114.1923543
YAN YAN DISPENSARY( 仁人中西藥房 ),"SHOP TC6, TIN CHAK SHOPPING MARKET, TIN SHUI WAI,NT",TIN SHUI WAI,24863613,22.4682969,113.99881
YAT SANG DISPENSARY O/B WIDE NATION LIMITED( 溢生藥房 ),"SHOP A2, G/F, KOON WONG MANSION, 2-18 ON NING ROAD,YUEN LONG,NT",YUEN LONG,28917808,22.4462453,114.0294276
YAT SING DISPENSARY LIMITED( 日昇大藥房有限公司 ),"G/F AND COCKLOFT, NO 90 CASTLE PEAK ROAD,YUEN LONG,NT",YUEN LONG,3622 3331,22.4442459,114.0298053
YAT TUNG PHARMACY COMPANY LIMITED( 逸東西藥房有限公司 ),"SHOP NO. 13, G/F, YAT TUNG SHOPPING CENTRE, YAT TUNG ESTATE, 8 YAT TUNG STREET,TUNG CHUNG,NT",TUNG CHUNG,28699999,22.281675,113.9348144
YAU MA TEI DISPENSARY LIMITED( 油麻地藥房有限公司 ),"SHOP C2, G/F, 41-47 PITT STREET,YAU MA TEI,KLN",YAU MA TEI,27700236,22.3139361,114.1699917
YEE ON DISPENSARY( 宜安大藥房 ),"G/F, YEE ON MANSION , 65 CHUN YEUNG STREET,NORTH POINT,HK",NORTH POINT,25714481,22.2912958,114.1969582
YIK ON PHARMACY O/B GOOD FAITH MEDICINE LIMITED( 益安中西藥房 ),"SHOP C, NO 7, G/F, JAT MIN CHUEN MARKET, JAT MIN CHUEN, SHATIN,NT",SHATIN,2898 8858,22.3765704,114.1917577
YING KWOK DISPENSARY( 英國藥房 ),"G/F, 272 LOCKHART ROAD,WAN CHAI,HK",WAN CHAI,25190487,22.2784886,114.1768768
YU CHENG PHARMACY LIMITED( 譽城藥房有限公司 ),"SHOP B2, G/F, FAR EAST CONSORTIUM MONGKOK BUILDING , 244 PORTLAND STREET,MONG KOK,KLN",MONG KOK,34883277,22.3185296,114.1690628
YUE FAT PHARMACY O/B PROSPEROUS WAY LIMITED( 裕發西藥房 ),"PART B OF SHOP 7, G/F & COCKLOFT, SHUN HING BUILDING , 1-3 YUEN LONG ON NING ROAD,YUEN LONG,NT",YUEN LONG,27838638,22.4457579,114.0295133
YUE HON DISPENSARY( 裕康大藥房 ),"ROOM 3A2, 1/F, TELFORD HOUSE , 16 WANG HOI ROAD,KOWLOON BAY,KLN",KOWLOON BAY,23928972,22.3229254,114.2110935
YUE MAN DISPENSARY( 裕民大藥房 ),"G/F, 136 SHANGHAI STREET,YAU MA TEI,KLN",YAU MA TEI,27630028,22.3064493,114.1696403
YURA'S SZE TAK CHEE DISPENSARY O/B YURA'S SZE TAK CHEE (INTERNATIONAL) COMPANY LIMITED( 耀華氏施德之大藥房 ),"GROUND FLOOR, 283 DES VOEUX ROAD CENTRAL,SHEUNG WAN,HK",SHEUNG WAN,25455544,22.2868209,114.1515091
順海國際大藥房 O/B SHUN HOI INTERNATIONAL UNION MEDICINE TRADING COMPANY LIMITED( 順海國際大藥房 ),"GROUND FLOOR AND MEZZANINE FLOOR, 168 MA TAU WAI ROAD,TO KWA WAN,KLN",TO KWA WAN,23639736,22.311843,114.1874672
